Date of Sale,Product ID,Product Name,Quantity Sold,Sale Price,Total Sale Amount,Customer ID,Store Location,Target Gender,Customer Gender
2017-03-28,P0017,Shoe Model 17,2,104.31,208.62,C7091,New York,Female,Unisex
2017-03-29,P0002,Shoe Model 2,3,161.7,485.1,C4134,New York,Male,Female
2017-03-29,P0003,Shoe Model 3,9,48.77,438.93,C3823,Phoenix,Unisex,Female
2017-03-30,P0009,Shoe Model 9,6,95.83,574.98,C9630,Phoenix,Female,Female
2017-03-30,P0010,Shoe Model 10,2,178.16,356.32,C1224,Los Angeles,Male,Male
2017-03-30,P0012,Shoe Model 12,5,77.41,387.05,C4142,Los Angeles,Male,Unisex
2017-03-31,P0014,Shoe Model 14,4,167.06,668.24,C7687,Chicago,Male,Female
2017-03-31,P0012,Shoe Model 12,9,111.84,1006.56,C8087,Los Angeles,Unisex,Female
2017-04-01,P0001,Shoe Model 1,8,197.02,1576.16,C2724,Houston,Male,Unisex
2017-04-01,P0008,Shoe Model 8,7,122.25,855.75,C3200,Phoenix,Male,Female
2017-04-01,P0014,Shoe Model 14,3,69.1,207.3,C2096,Houston,Unisex,Unisex
2017-04-02,P0006,Shoe Model 6,3,197.2,591.6,C8749,Phoenix,Female,Female
2017-04-02,P0016,Shoe Model 16,9,53.06,477.54,C6378,Los Angeles,Male,Female
2017-04-02,P0020,Shoe Model 20,5,157.0,785.0,C3261,Los Angeles,Female,Male
2017-04-03,P0003,Shoe Model 3,2,107.19,214.38,C3741,New York,Male,Male
2017-04-04,P0006,Shoe Model 6,4,44.57,178.28,C4207,Houston,Female,Unisex
2017-04-04,P0015,Shoe Model 15,6,167.56,1005.36,C1721,Chicago,Unisex,Female
2017-04-04,P0013,Shoe Model 13,1,76.58,76.58,C3232,Los Angeles,Unisex,Male
2017-04-04,P0002,Shoe Model 2,8,98.14,785.12,C6391,Phoenix,Male,Female
2017-04-05,P0018,Shoe Model 18,2,155.69,311.38,C1482,New York,Male,Female
2017-04-06,P0012,Shoe Model 12,2,99.7,199.4,C4361,Houston,Female,Unisex
2017-04-06,P0017,Shoe Model 17,2,192.42,384.84,C6982,Los Angeles,Male,Male
2017-04-07,P0017,Shoe Model 17,1,184.07,184.07,C8663,Houston,Male,Unisex
2017-04-07,P0015,Shoe Model 15,1,191.86,191.86,C8208,Phoenix,Male,Female
2017-04-07,P0011,Shoe Model 11,6,151.37,908.22,C1208,Phoenix,Male,Male
2017-04-08,P0005,Shoe Model 5,5,99.98,499.9,C6393,Los Angeles,Unisex,Male
2017-04-09,P0020,Shoe Model 20,5,56.17,280.85,C1975,New York,Female,Male
2017-04-09,P0014,Shoe Model 14,8,122.37,978.96,C3483,Houston,Male,Unisex
2017-04-10,P0009,Shoe Model 9,2,183.8,367.6,C9323,New York,Male,Male
2017-04-10,P0020,Shoe Model 20,3,108.05,324.15,C3705,Los Angeles,Female,Female
2017-04-10,P0001,Shoe Model 1,8,69.98,559.84,C9145,New York,Male,Unisex
2017-04-11,P0005,Shoe Model 5,6,140.89,845.34,C6743,Chicago,Male,Female
2017-04-11,P0016,Shoe Model 16,1,165.12,165.12,C6704,Phoenix,Unisex,Male
2017-04-12,P0004,Shoe Model 4,5,172.53,862.65,C8353,Chicago,Male,Male
2017-04-12,P0018,Shoe Model 18,2,33.18,66.36,C2355,New York,Male,Male
2017-04-12,P0012,Shoe Model 12,3,37.71,113.13,C1834,New York,Male,Male
2017-04-12,P0010,Shoe Model 10,1,133.46,133.46,C3661,Chicago,Female,Female
2017-04-13,P0013,Shoe Model 13,6,191.35,1148.1,C8941,Chicago,Male,Female
2017-04-13,P0020,Shoe Model 20,5,58.73,293.65,C7981,Phoenix,Male,Male
2017-04-13,P0016,Shoe Model 16,2,106.87,213.74,C6505,Los Angeles,Female,Female
2017-04-13,P0018,Shoe Model 18,3,77.38,232.14,C1461,Phoenix,Male,Female
2017-04-14,P0012,Shoe Model 12,1,43.34,43.34,C1088,Los Angeles,Male,Male
2017-04-14,P0014,Shoe Model 14,6,186.22,1117.32,C5971,Los Angeles,Female,Unisex
2017-04-15,P0008,Shoe Model 8,6,195.46,1172.76,C5416,Los Angeles,Unisex,Male
2017-04-15,P0020,Shoe Model 20,1,119.96,119.96,C1716,New York,Male,Female
2017-04-15,P0013,Shoe Model 13,1,151.11,151.11,C3543,Houston,Male,Female
2017-04-16,P0003,Shoe Model 3,2,136.51,273.02,C8196,Chicago,Female,Male
2017-04-16,P0011,Shoe Model 11,5,89.68,448.4,C9046,Los Angeles,Unisex,Unisex
2017-04-16,P0017,Shoe Model 17,8,161.58,1292.64,C8503,New York,Female,Male
2017-04-17,P0006,Shoe Model 6,4,126.53,506.12,C6087,Chicago,Male,Male
2017-04-17,P0008,Shoe Model 8,9,56.82,511.38,C6254,Phoenix,Unisex,Unisex
2017-04-18,P0003,Shoe Model 3,8,129.01,1032.08,C3516,New York,Male,Female
2017-04-18,P0018,Shoe Model 18,7,154.86,1084.02,C6208,Chicago,Female,Female
2017-04-18,P0014,Shoe Model 14,4,89.72,358.88,C7210,Phoenix,Male,Unisex
2017-04-18,P0011,Shoe Model 11,8,133.51,1068.08,C7705,Phoenix,Unisex,Male
2017-04-19,P0006,Shoe Model 6,8,139.1,1112.8,C2580,Houston,Male,Male
2017-04-19,P0015,Shoe Model 15,1,60.66,60.66,C1269,Phoenix,Unisex,Female
2017-04-19,P0008,Shoe Model 8,6,86.71,520.26,C4967,Houston,Female,Male
2017-04-20,P0018,Shoe Model 18,6,62.83,376.98,C7634,New York,Male,Female
2017-04-20,P0007,Shoe Model 7,1,51.53,51.53,C7575,Houston,Male,Male
2017-04-20,P0014,Shoe Model 14,6,81.18,487.08,C2850,New York,Unisex,Female
2017-04-20,P0013,Shoe Model 13,9,31.95,287.55,C7625,Phoenix,Male,Unisex
2017-04-21,P0004,Shoe Model 4,8,82.93,663.44,C8782,Chicago,Male,Male
2017-04-21,P0005,Shoe Model 5,9,104.65,941.85,C3350,Houston,Male,Male
2017-04-21,P0006,Shoe Model 6,9,128.65,1157.85,C3864,Los Angeles,Unisex,Female
2017-04-21,P0019,Shoe Model 19,5,170.16,850.8,C7759,Chicago,Male,Male
2017-04-22,P0014,Shoe Model 14,7,63.59,445.13,C2315,Chicago,Male,Unisex
2017-04-22,P0004,Shoe Model 4,5,185.98,929.9,C1815,Los Angeles,Unisex,Unisex
2017-04-22,P0010,Shoe Model 10,2,75.22,150.44,C4629,Los Angeles,Female,Male
2017-04-22,P0008,Shoe Model 8,1,144.14,144.14,C5221,New York,Female,Male
2017-04-23,P0005,Shoe Model 5,1,106.48,106.48,C3349,Houston,Male,Female
2017-04-23,P0009,Shoe Model 9,1,117.31,117.31,C5719,Houston,Female,Unisex
2017-04-23,P0003,Shoe Model 3,1,151.42,151.42,C3677,Houston,Male,Unisex
2017-04-24,P0012,Shoe Model 12,5,93.95,469.75,C6243,Phoenix,Female,Female
2017-04-24,P0011,Shoe Model 11,6,64.59,387.54,C1056,New York,Unisex,Male
2017-04-25,P0018,Shoe Model 18,2,127.41,254.82,C3817,Chicago,Male,Unisex
2017-04-25,P0012,Shoe Model 12,4,136.46,545.84,C8536,New York,Unisex,Female
2017-04-25,P0007,Shoe Model 7,4,70.28,281.12,C3359,New York,Female,Female
2017-04-25,P0020,Shoe Model 20,2,190.24,380.48,C2498,Phoenix,Unisex,Unisex
2017-04-26,P0002,Shoe Model 2,5,117.41,587.05,C9196,Houston,Male,Unisex
2017-04-26,P0009,Shoe Model 9,2,191.99,383.98,C1837,Chicago,Unisex,Female
2017-04-26,P0010,Shoe Model 10,9,33.57,302.13,C8332,New York,Unisex,Female
2017-04-26,P0016,Shoe Model 16,6,185.57,1113.42,C8318,New York,Unisex,Unisex
2017-04-27,P0018,Shoe Model 18,1,127.34,127.34,C1917,Phoenix,Female,Female
2017-04-27,P0020,Shoe Model 20,3,39.69,119.07,C3811,Phoenix,Female,Unisex
2017-04-27,P0002,Shoe Model 2,5,188.3,941.5,C4253,New York,Female,Female
2017-04-28,P0001,Shoe Model 1,5,58.66,293.3,C4654,Phoenix,Male,Unisex
2017-04-29,P0006,Shoe Model 6,4,65.86,263.44,C8176,Los Angeles,Unisex,Unisex
2017-04-30,P0015,Shoe Model 15,9,174.83,1573.47,C6474,Chicago,Male,Unisex
2017-04-30,P0017,Shoe Model 17,7,140.13,980.91,C4774,New York,Male,Female
2017-04-30,P0010,Shoe Model 10,8,117.92,943.36,C8833,Los Angeles,Unisex,Female
2017-04-30,P0008,Shoe Model 8,3,163.78,491.34,C5887,Houston,Female,Male
2017-05-01,P0017,Shoe Model 17,5,46.66,233.3,C3755,Chicago,Unisex,Female
2017-05-01,P0017,Shoe Model 17,7,127.56,892.92,C8424,Los Angeles,Female,Male
2017-05-01,P0001,Shoe Model 1,4,41.5,166.0,C9136,New York,Male,Unisex
2017-05-02,P0002,Shoe Model 2,3,193.41,580.23,C2916,Houston,Male,Male
2017-05-02,P0004,Shoe Model 4,4,165.45,661.8,C3968,New York,Female,Unisex
2017-05-02,P0010,Shoe Model 10,3,139.01,417.03,C3662,Chicago,Male,Unisex
2017-05-02,P0007,Shoe Model 7,9,61.11,549.99,C6368,Los Angeles,Female,Unisex
2017-05-03,P0020,Shoe Model 20,6,58.93,353.58,C2311,Chicago,Male,Male
2017-05-03,P0019,Shoe Model 19,9,178.06,1602.54,C2546,Chicago,Female,Female
2017-05-03,P0020,Shoe Model 20,5,135.72,678.6,C5444,Phoenix,Unisex,Female
2017-05-04,P0008,Shoe Model 8,5,30.74,153.7,C7066,New York,Unisex,Male
2017-05-04,P0008,Shoe Model 8,5,188.23,941.15,C7473,Chicago,Female,Female
2017-05-04,P0003,Shoe Model 3,5,34.09,170.45,C1093,New York,Male,Female
2017-05-04,P0007,Shoe Model 7,1,80.25,80.25,C6099,New York,Unisex,Female
2017-05-05,P0019,Shoe Model 19,5,147.47,737.35,C7674,Houston,Unisex,Male
2017-05-05,P0006,Shoe Model 6,4,136.4,545.6,C6691,Houston,Female,Female
2017-05-05,P0007,Shoe Model 7,4,113.7,454.8,C5205,Los Angeles,Male,Female
2017-05-06,P0012,Shoe Model 12,3,40.39,121.17,C7333,Los Angeles,Unisex,Female
2017-05-06,P0004,Shoe Model 4,4,35.23,140.92,C6110,Phoenix,Male,Female
2017-05-07,P0016,Shoe Model 16,7,172.71,1208.97,C7323,Phoenix,Female,Unisex
2017-05-07,P0008,Shoe Model 8,7,105.29,737.03,C2354,Houston,Male,Female
2017-05-08,P0018,Shoe Model 18,8,186.52,1492.16,C7228,Phoenix,Unisex,Unisex
2017-05-08,P0004,Shoe Model 4,1,196.33,196.33,C6774,Houston,Unisex,Female
2017-05-08,P0009,Shoe Model 9,3,51.89,155.67,C7659,New York,Unisex,Male
2017-05-09,P0013,Shoe Model 13,1,93.67,93.67,C1318,New York,Female,Unisex
2017-05-09,P0003,Shoe Model 3,8,95.92,767.36,C8180,Phoenix,Male,Male
2017-05-10,P0016,Shoe Model 16,8,173.67,1389.36,C9835,New York,Male,Male
2017-05-10,P0005,Shoe Model 5,8,76.81,614.48,C4612,Chicago,Unisex,Female
2017-05-10,P0015,Shoe Model 15,4,37.09,148.36,C6265,Houston,Male,Female
2017-05-10,P0008,Shoe Model 8,1,101.02,101.02,C9345,New York,Male,Unisex
2017-05-11,P0002,Shoe Model 2,3,181.2,543.6,C3309,Chicago,Female,Unisex
2017-05-11,P0009,Shoe Model 9,8,178.23,1425.84,C9629,Phoenix,Male,Female
2017-05-11,P0006,Shoe Model 6,7,60.88,426.16,C3769,Phoenix,Male,Female
2017-05-12,P0008,Shoe Model 8,1,103.43,103.43,C3542,New York,Unisex,Male
2017-05-12,P0008,Shoe Model 8,7,37.13,259.91,C3431,Houston,Female,Female
2017-05-13,P0002,Shoe Model 2,8,49.45,395.6,C2316,Phoenix,Male,Male
2017-05-13,P0013,Shoe Model 13,9,152.65,1373.85,C4087,Houston,Female,Female
2017-05-13,P0019,Shoe Model 19,8,182.51,1460.08,C4094,Phoenix,Male,Male
2017-05-14,P0003,Shoe Model 3,6,144.05,864.3,C4996,Phoenix,Female,Unisex
2017-05-15,P0014,Shoe Model 14,2,138.95,277.9,C7547,Phoenix,Male,Unisex
2017-05-16,P0020,Shoe Model 20,8,41.3,330.4,C7691,Houston,Female,Female
2017-05-16,P0004,Shoe Model 4,9,94.14,847.26,C6293,Chicago,Female,Male
2017-05-16,P0018,Shoe Model 18,6,40.11,240.66,C7656,Chicago,Male,Male
2017-05-16,P0003,Shoe Model 3,7,51.67,361.69,C1315,Los Angeles,Male,Male
2017-05-17,P0015,Shoe Model 15,8,109.83,878.64,C4468,Chicago,Female,Unisex
2017-05-17,P0004,Shoe Model 4,4,108.06,432.24,C6605,Phoenix,Unisex,Male
2017-05-17,P0009,Shoe Model 9,3,169.22,507.66,C6852,Houston,Unisex,Male
2017-05-17,P0012,Shoe Model 12,9,118.31,1064.79,C1867,Los Angeles,Female,Female
2017-05-18,P0009,Shoe Model 9,3,85.45,256.35,C7776,Houston,Male,Female
2017-05-18,P0011,Shoe Model 11,1,128.58,128.58,C6786,Chicago,Male,Female
2017-05-18,P0007,Shoe Model 7,9,163.39,1470.51,C8132,Houston,Female,Unisex
2017-05-18,P0001,Shoe Model 1,4,74.87,299.48,C2795,New York,Male,Female
2017-05-19,P0009,Shoe Model 9,7,162.11,1134.77,C7145,New York,Female,Unisex
2017-05-19,P0018,Shoe Model 18,3,86.9,260.7,C6930,Chicago,Female,Unisex
2017-05-19,P0009,Shoe Model 9,4,152.89,611.56,C8050,Chicago,Female,Unisex
2017-05-19,P0018,Shoe Model 18,6,54.6,327.6,C1907,New York,Unisex,Male
2017-05-20,P0007,Shoe Model 7,1,102.27,102.27,C8774,Phoenix,Male,Female
2017-05-20,P0013,Shoe Model 13,8,117.42,939.36,C7697,Los Angeles,Male,Unisex
2017-05-21,P0006,Shoe Model 6,5,161.39,806.95,C6442,Chicago,Unisex,Unisex
2017-05-22,P0003,Shoe Model 3,3,71.54,214.62,C9998,Los Angeles,Female,Male
2017-05-23,P0014,Shoe Model 14,2,175.64,351.28,C6708,Chicago,Unisex,Male
2017-05-23,P0011,Shoe Model 11,4,36.82,147.28,C1260,Phoenix,Male,Unisex
2017-05-24,P0010,Shoe Model 10,7,143.66,1005.62,C6318,Chicago,Unisex,Male
2017-05-24,P0002,Shoe Model 2,6,120.38,722.28,C6338,Los Angeles,Male,Unisex
2017-05-24,P0002,Shoe Model 2,5,111.47,557.35,C2040,Chicago,Male,Female
2017-05-24,P0008,Shoe Model 8,8,97.15,777.2,C9148,Houston,Unisex,Female
2017-05-25,P0006,Shoe Model 6,3,147.72,443.16,C4726,Houston,Female,Male
2017-05-26,P0012,Shoe Model 12,3,91.85,275.55,C7647,New York,Unisex,Male
2017-05-27,P0011,Shoe Model 11,7,65.37,457.59,C2473,Phoenix,Male,Unisex
2017-05-27,P0017,Shoe Model 17,9,115.88,1042.92,C9808,Phoenix,Female,Male
2017-05-27,P0011,Shoe Model 11,6,75.3,451.8,C6914,Los Angeles,Unisex,Male
2017-05-28,P0013,Shoe Model 13,6,146.79,880.74,C8362,Phoenix,Unisex,Male
2017-05-28,P0013,Shoe Model 13,1,32.07,32.07,C6284,Houston,Male,Male
2017-05-28,P0013,Shoe Model 13,9,58.72,528.48,C6578,New York,Unisex,Female
2017-05-29,P0007,Shoe Model 7,8,128.38,1027.04,C2961,Los Angeles,Unisex,Male
2017-05-29,P0003,Shoe Model 3,1,142.6,142.6,C3694,Houston,Male,Female
2017-05-30,P0003,Shoe Model 3,5,31.77,158.85,C9095,Houston,Male,Unisex
2017-05-30,P0005,Shoe Model 5,7,154.48,1081.36,C8316,Houston,Female,Unisex
2017-05-31,P0001,Shoe Model 1,4,146.91,587.64,C3401,Houston,Unisex,Unisex
2017-05-31,P0016,Shoe Model 16,1,130.21,130.21,C6042,Houston,Unisex,Male
2017-05-31,P0016,Shoe Model 16,4,44.0,176.0,C6118,Houston,Female,Unisex
2017-05-31,P0004,Shoe Model 4,1,184.62,184.62,C6405,Phoenix,Female,Female
2017-06-01,P0006,Shoe Model 6,9,127.11,1143.99,C2013,Phoenix,Unisex,Unisex
2017-06-01,P0019,Shoe Model 19,5,93.6,468.0,C5827,New York,Male,Male
2017-06-01,P0018,Shoe Model 18,2,57.83,115.66,C8860,Los Angeles,Unisex,Unisex
2017-06-01,P0016,Shoe Model 16,9,133.15,1198.35,C7097,Chicago,Female,Unisex
2017-06-02,P0002,Shoe Model 2,9,85.07,765.63,C9334,Chicago,Unisex,Male
2017-06-03,P0013,Shoe Model 13,2,56.72,113.44,C4435,Houston,Male,Unisex
2017-06-04,P0008,Shoe Model 8,6,43.51,261.06,C7678,Chicago,Male,Unisex
2017-06-04,P0018,Shoe Model 18,4,166.98,667.92,C2115,Phoenix,Unisex,Male
2017-06-05,P0018,Shoe Model 18,9,48.47,436.23,C5376,Los Angeles,Male,Male
2017-06-05,P0018,Shoe Model 18,6,137.87,827.22,C1259,Los Angeles,Unisex,Unisex
2017-06-05,P0006,Shoe Model 6,4,127.9,511.6,C4794,Chicago,Male,Unisex
2017-06-05,P0003,Shoe Model 3,2,167.77,335.54,C5012,Phoenix,Female,Male
2017-06-06,P0018,Shoe Model 18,4,139.98,559.92,C9137,Phoenix,Female,Female
2017-06-07,P0002,Shoe Model 2,8,102.36,818.88,C9262,Chicago,Male,Male
2017-06-07,P0007,Shoe Model 7,4,136.69,546.76,C6424,Houston,Female,Female
2017-06-07,P0013,Shoe Model 13,4,122.78,491.12,C9208,Los Angeles,Unisex,Unisex
2017-06-07,P0010,Shoe Model 10,6,104.09,624.54,C1283,Phoenix,Male,Female
2017-06-08,P0001,Shoe Model 1,6,108.33,649.98,C5075,Chicago,Unisex,Unisex
2017-06-09,P0010,Shoe Model 10,1,118.23,118.23,C8072,Los Angeles,Female,Male
2017-06-10,P0015,Shoe Model 15,3,188.75,566.25,C8071,Houston,Unisex,Unisex
2017-06-10,P0008,Shoe Model 8,8,154.29,1234.32,C4967,New York,Female,Male
2017-06-10,P0002,Shoe Model 2,1,189.53,189.53,C5693,Phoenix,Unisex,Female
2017-06-11,P0003,Shoe Model 3,9,154.22,1387.98,C5757,Chicago,Male,Male
2017-06-11,P0019,Shoe Model 19,4,75.13,300.52,C1087,Houston,Male,Unisex
2017-06-11,P0020,Shoe Model 20,5,116.12,580.6,C1038,Phoenix,Male,Female
2017-06-12,P0011,Shoe Model 11,1,177.38,177.38,C4709,Phoenix,Unisex,Female
2017-06-12,P0009,Shoe Model 9,3,108.08,324.24,C7238,Phoenix,Male,Female
2017-06-12,P0005,Shoe Model 5,2,80.23,160.46,C7100,Houston,Female,Unisex
2017-06-13,P0020,Shoe Model 20,8,143.65,1149.2,C7235,Chicago,Male,Unisex
2017-06-13,P0012,Shoe Model 12,7,123.12,861.84,C7360,Phoenix,Female,Unisex
2017-06-14,P0002,Shoe Model 2,4,95.85,383.4,C5719,Phoenix,Male,Unisex
2017-06-14,P0007,Shoe Model 7,7,188.25,1317.75,C2098,Los Angeles,Unisex,Unisex
2017-06-14,P0005,Shoe Model 5,2,73.46,146.92,C7452,Phoenix,Unisex,Unisex
2017-06-14,P0010,Shoe Model 10,6,67.4,404.4,C2262,Houston,Male,Female
2017-06-15,P0007,Shoe Model 7,9,193.12,1738.08,C3562,New York,Male,Unisex
2017-06-15,P0006,Shoe Model 6,7,174.26,1219.82,C7949,Los Angeles,Unisex,Male
2017-06-15,P0014,Shoe Model 14,3,157.09,471.27,C2020,Los Angeles,Female,Male
2017-06-16,P0008,Shoe Model 8,2,171.33,342.66,C7091,Los Angeles,Male,Unisex
2017-06-16,P0018,Shoe Model 18,7,168.58,1180.06,C8774,Phoenix,Male,Unisex
2017-06-17,P0003,Shoe Model 3,5,136.03,680.15,C2947,Houston,Male,Male
2017-06-18,P0019,Shoe Model 19,7,62.57,437.99,C6469,Los Angeles,Female,Female
2017-06-18,P0011,Shoe Model 11,1,121.82,121.82,C3991,Los Angeles,Male,Female
2017-06-18,P0003,Shoe Model 3,2,194.29,388.58,C3552,Los Angeles,Unisex,Unisex
2017-06-19,P0017,Shoe Model 17,6,50.49,302.94,C4558,Chicago,Unisex,Male
2017-06-19,P0013,Shoe Model 13,5,94.01,470.05,C7162,Chicago,Unisex,Unisex
2017-06-20,P0003,Shoe Model 3,5,153.14,765.7,C4392,Chicago,Unisex,Unisex
2017-06-20,P0020,Shoe Model 20,6,108.94,653.64,C9556,Houston,Unisex,Unisex
2017-06-21,P0017,Shoe Model 17,1,105.88,105.88,C7941,Houston,Male,Male
2017-06-21,P0003,Shoe Model 3,7,75.08,525.56,C6052,New York,Unisex,Female
2017-06-22,P0001,Shoe Model 1,3,148.95,446.85,C8098,Phoenix,Male,Male
2017-06-22,P0019,Shoe Model 19,5,55.27,276.35,C4017,Phoenix,Unisex,Male
2017-06-22,P0008,Shoe Model 8,8,196.9,1575.2,C4201,New York,Female,Male
2017-06-23,P0019,Shoe Model 19,5,67.2,336.0,C9696,Houston,Unisex,Female
2017-06-24,P0020,Shoe Model 20,1,115.01,115.01,C8611,Chicago,Female,Female
2017-06-24,P0005,Shoe Model 5,9,109.75,987.75,C7947,Houston,Male,Male
2017-06-25,P0019,Shoe Model 19,3,106.35,319.05,C3793,Chicago,Male,Female
2017-06-26,P0012,Shoe Model 12,1,191.89,191.89,C3485,Houston,Unisex,Male
2017-06-26,P0006,Shoe Model 6,2,161.23,322.46,C7172,Chicago,Male,Female
2017-06-26,P0013,Shoe Model 13,1,83.6,83.6,C4426,New York,Female,Male
2017-06-26,P0006,Shoe Model 6,5,37.27,186.35,C5320,Phoenix,Unisex,Female
2017-06-27,P0013,Shoe Model 13,8,106.7,853.6,C2470,Houston,Unisex,Female
2017-06-28,P0019,Shoe Model 19,9,46.95,422.55,C2705,Chicago,Male,Unisex
2017-06-28,P0002,Shoe Model 2,4,131.12,524.48,C9759,New York,Male,Female
2017-06-28,P0010,Shoe Model 10,4,128.72,514.88,C1124,Los Angeles,Female,Unisex
2017-06-29,P0011,Shoe Model 11,8,178.25,1426.0,C1131,Chicago,Female,Female
2017-06-29,P0003,Shoe Model 3,5,36.45,182.25,C5628,Phoenix,Unisex,Female
2017-06-30,P0009,Shoe Model 9,4,74.5,298.0,C6589,Phoenix,Male,Female
2017-06-30,P0012,Shoe Model 12,1,77.36,77.36,C2471,Houston,Unisex,Female
2017-06-30,P0014,Shoe Model 14,9,93.01,837.09,C6552,Los Angeles,Male,Male
2017-07-01,P0014,Shoe Model 14,3,153.0,459.0,C9704,New York,Male,Female
2017-07-01,P0016,Shoe Model 16,7,55.77,390.39,C2279,Chicago,Female,Male
2017-07-01,P0013,Shoe Model 13,9,31.56,284.04,C8228,Chicago,Male,Male
2017-07-01,P0020,Shoe Model 20,4,76.14,304.56,C4863,Chicago,Unisex,Male
2017-07-02,P0015,Shoe Model 15,4,95.43,381.72,C4978,Phoenix,Unisex,Unisex
2017-07-02,P0004,Shoe Model 4,2,191.13,382.26,C4308,Houston,Male,Female
2017-07-03,P0002,Shoe Model 2,6,154.16,924.96,C1151,Los Angeles,Unisex,Unisex
2017-07-03,P0017,Shoe Model 17,8,104.37,834.96,C3742,Los Angeles,Unisex,Male
2017-07-03,P0006,Shoe Model 6,3,181.02,543.06,C7609,Los Angeles,Female,Female
2017-07-03,P0011,Shoe Model 11,7,99.45,696.15,C1188,Los Angeles,Unisex,Female
2017-07-04,P0014,Shoe Model 14,2,73.14,146.28,C6301,New York,Female,Female
2017-07-04,P0010,Shoe Model 10,6,114.66,687.96,C6494,New York,Male,Female
2017-07-04,P0004,Shoe Model 4,2,128.23,256.46,C5438,Houston,Unisex,Male
2017-07-04,P0018,Shoe Model 18,1,32.38,32.38,C7818,New York,Unisex,Unisex
2017-07-05,P0015,Shoe Model 15,6,72.46,434.76,C4321,New York,Female,Unisex
2017-07-05,P0014,Shoe Model 14,6,148.03,888.18,C6082,Los Angeles,Male,Unisex
2017-07-05,P0008,Shoe Model 8,3,82.34,247.02,C8001,Houston,Unisex,Unisex
2017-07-05,P0009,Shoe Model 9,6,72.59,435.54,C6894,Chicago,Female,Male
2017-07-06,P0018,Shoe Model 18,7,168.87,1182.09,C9868,Phoenix,Female,Unisex
2017-07-06,P0017,Shoe Model 17,7,182.91,1280.37,C6778,Houston,Unisex,Female
2017-07-06,P0003,Shoe Model 3,6,46.18,277.08,C7453,New York,Female,Unisex
2017-07-07,P0004,Shoe Model 4,7,152.03,1064.21,C8766,Los Angeles,Female,Female
2017-07-08,P0015,Shoe Model 15,6,118.26,709.56,C2422,Los Angeles,Female,Female
2017-07-08,P0015,Shoe Model 15,5,138.23,691.15,C9650,Phoenix,Female,Female
2017-07-08,P0015,Shoe Model 15,5,33.74,168.7,C5723,Phoenix,Male,Unisex
2017-07-08,P0008,Shoe Model 8,7,43.69,305.83,C7486,Chicago,Unisex,Male
2017-07-09,P0008,Shoe Model 8,8,151.22,1209.76,C6521,Houston,Unisex,Unisex
2017-07-09,P0002,Shoe Model 2,5,142.43,712.15,C8278,Los Angeles,Unisex,Male
2017-07-09,P0007,Shoe Model 7,7,96.23,673.61,C6361,Phoenix,Female,Male
2017-07-09,P0005,Shoe Model 5,7,177.08,1239.56,C8940,Houston,Unisex,Female
2017-07-10,P0017,Shoe Model 17,2,41.05,82.1,C5656,Chicago,Unisex,Female
2017-07-10,P0008,Shoe Model 8,4,145.99,583.96,C8494,Chicago,Male,Male
2017-07-10,P0010,Shoe Model 10,4,43.16,172.64,C7916,Los Angeles,Female,Female
2017-07-10,P0011,Shoe Model 11,2,57.8,115.6,C4951,Phoenix,Male,Female
2017-07-11,P0010,Shoe Model 10,3,64.8,194.4,C4347,Phoenix,Unisex,Male
2017-07-11,P0004,Shoe Model 4,4,86.75,347.0,C3471,Phoenix,Unisex,Male
2017-07-11,P0010,Shoe Model 10,5,187.31,936.55,C3940,Los Angeles,Male,Male
2017-07-11,P0019,Shoe Model 19,3,73.56,220.68,C4371,Phoenix,Male,Female
2017-07-12,P0013,Shoe Model 13,5,99.5,497.5,C5125,Phoenix,Unisex,Male
2017-07-12,P0018,Shoe Model 18,2,36.69,73.38,C8488,Phoenix,Male,Unisex
2017-07-12,P0010,Shoe Model 10,7,185.74,1300.18,C7635,Phoenix,Female,Female
2017-07-12,P0011,Shoe Model 11,1,62.09,62.09,C7886,Los Angeles,Unisex,Unisex
2017-07-13,P0016,Shoe Model 16,1,112.79,112.79,C3566,Los Angeles,Male,Male
2017-07-13,P0012,Shoe Model 12,3,58.07,174.21,C3162,Los Angeles,Female,Female
2017-07-13,P0005,Shoe Model 5,4,48.0,192.0,C3673,Houston,Unisex,Male
2017-07-14,P0011,Shoe Model 11,3,182.51,547.53,C1536,Los Angeles,Male,Male
2017-07-15,P0012,Shoe Model 12,4,143.57,574.28,C3386,Houston,Female,Female
2017-07-15,P0012,Shoe Model 12,9,88.12,793.08,C8242,Houston,Female,Female
2017-07-15,P0013,Shoe Model 13,6,196.86,1181.16,C9995,Houston,Unisex,Unisex
2017-07-15,P0013,Shoe Model 13,8,170.48,1363.84,C3137,Phoenix,Female,Unisex
2017-07-16,P0006,Shoe Model 6,8,173.27,1386.16,C2805,Los Angeles,Male,Male
2017-07-17,P0018,Shoe Model 18,5,182.48,912.4,C1067,Los Angeles,Unisex,Unisex
2017-07-17,P0014,Shoe Model 14,3,70.85,212.55,C9319,Phoenix,Female,Male
2017-07-18,P0011,Shoe Model 11,9,135.05,1215.45,C4738,Phoenix,Female,Male
2017-07-18,P0013,Shoe Model 13,6,124.05,744.3,C3640,Houston,Unisex,Male
2017-07-18,P0007,Shoe Model 7,2,196.88,393.76,C3446,Phoenix,Unisex,Unisex
